Name	Set	ImageFile	Type	Stage	HP	Weakness	Resistance	RetreatCost	Rarity	Text
Bisharp (KSS)	KSS	KSS_020	Metal	Stage 1 - Pawniard	90	Fire x2	Psychic -20	1		[M] Wicked Jab: 20 damage. Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | [M][C][C] Metal Claw: 70 damage.
Honedge (KSS)	KSS	KSS_021	Metal	Basic	60	Fire x2	Psychic -20	2		[M][C] Continuous Slash: 30x damage. Flip a coin until you get tails. This attack does 30 damage times the number of heads.
Snubbull (KSS)	KSS	KSS_022	Fairy	Basic	70	Metal x2	Darkness -20	2		[Y][C] Headbutt: 20 damage.
Granbull (KSS)	KSS	KSS_023	Fairy	Stage 1 - Snubbull	100	Metal x2	Darkness -20	3		[Y][C] Headbutt: 30 damage. | [Y][C][C] Double Stomp: 50+ damage. Flip 2 coins. This attack does 20 more damage for each heads.
Swirlix (KSS)	KSS	KSS_024	Fairy	Basic	60	Metal x2	Darkness -20	1		[Y] Draining Kiss: 10 damage. Heal 10 damage from this Pokemon.
Farfetch'd (KSS)	KSS	KSS_025	Colorless	Basic	70	Lightning x2	Fighting -20	1		[C] Slash: 30 damage.
Snorlax (KSS)	KSS	KSS_026	Colorless	Basic	120	Fighting x2		4		[C][C][C] Rock Smash: 10+ damage. Flip a coin. If heads, this attack does 30 more damage. | [C][C][C][C] Strength: 70 damage.
Miltank (KSS)	KSS	KSS_027	Colorless	Basic	100	Fighting x2		3		[C][C][C] Sitdown Splash: 50+ damage. Flip a coin. If heads, this attack does 20 more damage.
Skitty (KSS)	KSS	KSS_028	Colorless	Basic	60	Fighting x2		1		[C][C] Jump On: 20+ damage. Flip a coin. If heads, this attack does 20 more damage.
Bidoof (KSS)	KSS	KSS_029	Colorless	Basic	70	Fighting x2		2		[C][C][C] Rollout: 60 damage.
Bunnelby (KSS)	KSS	KSS_030	Colorless	Basic	60	Fighting x2		1		[C][C] Tackle: 20 damage.
Fletchling (KSS)	KSS	KSS_031	Colorless	Basic	50	Lightning x2	Fighting -20	1		[C] Razor Wind: 20 damage. Flip a coin. If tails, this attack does nothing.
Furfrou (KSS-1)	KSS	KSS_032	Colorless	Basic	90	Fighting x2		1		[C][C] Tight Jaw: 20 damage. Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | [C][C][C] Sharp Fang: 50 damage.
Furfrou (KSS-2)	KSS	KSS_033	Colorless	Basic	90	Fighting x2		1		[C][C] Tight Jaw: 20 damage. Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | [C][C][C] Sharp Fang: 50 damage.
Crushing Hammer (KSS)	KSS	KSS_034		Trainer - Item						Flip a coin. If heads, discard an Energy attached to 1 of your opponent's Pokemon. | You may play as many Item cards as you like during your turn (before your attack).
Poke Ball (KSS)	KSS	KSS_035		Trainer - Item						Flip a coin. If heads, search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward. | You may play as many Item cards as you like during your turn (before your attack).
Pokemon Catcher (KSS)	KSS	KSS_036		Trainer - Item						Flip a coin. If heads, switch 1 of your opponent's Benched Pokemon with his or her Active Pokemon. | You may play as many Item cards as you like during your turn (before your attack).
Potion (KSS)	KSS	KSS_037		Trainer - Item						Heal 30 damage from 1 of your Pokemon. | You may play as many Item cards as you like during your turn (before your attack).
Switch (KSS)	KSS	KSS_038		Trainer - Item						Switch your Active Pokemon with 1 of your Benched Pokemon. | You may play as many Item cards as you like during your turn (before your attack).
Tierno (KSS)	KSS	KSS_039		Trainer - Supporter						Draw 3 cards. | You may play only 1 Supporter card during your turn (before your attack).
Spoink (TK6)	TK6	TK6N_001	Psychic	Basic	60	Psychic x2		1		[P] Splash: 10 damage.
Gourgeist (TK6)	TK6	TK6N_002	Psychic	Stage 1 - Pumpkaboo	100	Darkness x2	Fighting -20	2		[P] Eerie Voice: Put 2 damage counters on each of your opponent's Pokemon. | [P][P] Spirit Scream: Put damage counters on both Active Pokemon until the remaining HP of each Pokemon is 10.
Arbok (TK6)	TK6	TK6N_003	Psychic	Stage 1 - Ekans	90	Psychic x2		1		[C] Gastro Acid: 20 damage. The Defending Pokemon has no Abilities until the end of your next turn. | [P][C][C] Poison Jab: 50 damage. Your opponent's Active Pokemon is now Poisoned.
Bunnelby (TK6)	TK6	TK6N_004	Colorless	Basic	60	Fighting x2		1		[C][C] Tackle: 20 damage.
Psychic Energy (TK6-1)	TK6	TK6N_005		Energy					Energy	
Psychic Energy (TK6-2)	TK6	TK6N_006		Energy					Energy	
Psychic Energy (TK6-3)	TK6	TK6N_007		Energy					Energy	
Psychic Energy (TK6-4)	TK6	TK6N_008		Energy					Energy	
Psychic Energy (TK6-5)	TK6	TK6N_009		Energy					Energy	
Psychic Energy (TK6-6)	TK6	TK6N_010		Energy					Energy	
Pumpkaboo (TK6-1)	TK6	TK6N_011	Psychic	Basic	60	Darkness x2	Fighting -20	2		[P] Confuse Ray: Your opponent's Active Pokemon is now Confused.
Noibat (TK6-1)	TK6	TK6N_012	Colorless	Basic	60	Lightning x2	Fighting -20	1		[C] Supersonic: Flip a coin. If heads, your opponent's Active Pokemon is now Confused. | [C][C][C] Wing Attack: 30 damage.
Noivern (TK6-1)	TK6	TK6N_013	Dragon	Stage 1 - Noibat	110	Fairy x2		1		[C][C] Second Bite: 20+ damage. This attack does 10 more damage for each damage counter on your opponent's Active Pokemon. | [P][D][C] Sonic Bazooka: 60+ damage. Flip a coin. If heads, this attack does 30 more damage and your opponent's Active Pokemon is now Confused.
Pokemon Catcher (TK6-1)	TK6	TK6N_014		Trainer - Item						Flip a coin. If heads, switch 1 of your opponent's Benched Pokemon with his or her Active Pokemon. | You may play as many Item cards as you like during your turn (before your attack).
Potion (TK6-1)	TK6	TK6N_015		Trainer - Item						Heal 30 damage from 1 of your Pokemon. | You may play as many Item cards as you like during your turn (before your attack).
Ekans (TK6)	TK6	TK6N_016	Psychic	Basic	70	Psychic x2		2		[C][C] Bite: 20 damage.
Psychic Energy (TK6-7)	TK6	TK6N_017		Energy					Energy	
Pumpkaboo (TK6-2)	TK6	TK6N_018	Psychic	Basic	60	Darkness x2	Fighting -20	2		[P] Confuse Ray: Your opponent's Active Pokemon is now Confused.
Darkness Energy (TK6-1)	TK6	TK6N_019		Energy					Energy	
Furfrou (TK6-1)	TK6	TK6N_020	Colorless	Basic	90	Fighting x2		1		[C][C] Tight Jaw: 20 damage. Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | [C][C][C] Sharp Fang: 50 damage.
Poke Ball (TK6-1)	TK6	TK6N_021		Trainer - Item						Flip a coin. If heads, search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward. | You may play as many Item cards as you like during your turn (before your attack).
Darkness Energy (TK6-2)	TK6	TK6N_022		Energy					Energy	
Noibat (TK6-2)	TK6	TK6N_023	Colorless	Basic	60	Lightning x2	Fighting -20	1		[C] Supersonic: Flip a coin. If heads, your opponent's Active Pokemon is now Confused. | [C][C][C] Wing Attack: 30 damage.
Professor's Letter (TK6-1)	TK6	TK6N_024		Trainer - Item						Search your deck for up to 2 basic Energy cards, reveal them, and put them into your hand. Shuffle your deck afterward. | You may play as many Item cards as you like during your turn (before your attack).
Psychic Energy (TK6-8)	TK6	TK6N_025		Energy					Energy	
Darkness Energy (TK6-3)	TK6	TK6N_026		Energy					Energy	
Potion (TK6-2)	TK6	TK6N_027		Trainer - Item						Heal 30 damage from 1 of your Pokemon. | You may play as many Item cards as you like during your turn (before your attack).
Darkness Energy (TK6-4)	TK6	TK6N_028		Energy					Energy	
Switch (TK6-1)	TK6	TK6N_029		Trainer - Item						Switch your Active Pokemon with 1 of your Benched Pokemon. | You may play as many Item cards as you like during your turn (before your attack).
Noivern (TK6-2)	TK6	TK6N_030	Dragon	Stage 1 - Noibat	110	Fairy x2		1		[C][C] Second Bite: 20+ damage. This attack does 10 more damage for each damage counter on your opponent's Active Pokemon. | [P][D][C] Sonic Bazooka: 60+ damage. Flip a coin. If heads, this attack does 30 more damage and your opponent's Active Pokemon is now Confused.
Fletchling (TK6-1)	TK6	TK6S_001	Colorless	Basic	50	Lightning x2	Fighting -20	1		[C] Razor Wind: 20 damage. Flip a coin. If tails, this attack does nothing.
Fairy Energy (TK6-1)	TK6	TK6S_002		Energy					Energy	
Fairy Energy (TK6-2)	TK6	TK6S_003		Energy					Energy	
Switch (TK6-2)	TK6	TK6S_004		Trainer - Item						Switch your Active Pokemon with 1 of your Benched Pokemon. | You may play as many Item cards as you like during your turn (before your attack).
Fairy Energy (TK6-3)	TK6	TK6S_005		Energy					Energy	
Fairy Energy (TK6-4)	TK6	TK6S_006		Energy					Energy	
Fairy Energy (TK6-5)	TK6	TK6S_007		Energy					Energy	
Fairy Energy (TK6-6)	TK6	TK6S_008		Energy					Energy	
Fairy Energy (TK6-7)	TK6	TK6S_009		Energy					Energy	
Fairy Energy (TK6-8)	TK6	TK6S_010		Energy					Energy	
Snubbull (TK6-1)	TK6	TK6S_011	Fairy	Basic	70	Metal x2	Darkness -20	2		[Y][C] Headbutt: 20 damage.
Fairy Energy (TK6-9)	TK6	TK6S_012		Energy					Energy	
Eevee (TK6-1)	TK6	TK6S_013	Colorless	Basic	60	Fighting x2		1		[C] Surprise Attack: 20 damage. Flip a coin. If tails, this attack does nothing.
Granbull (TK6-1)	TK6	TK6S_014	Fairy	Stage 1 - Snubbull	100	Metal x2	Darkness -20	3		[Y][C] Headbutt: 30 damage. | [Y][C][C] Double Stomp: 50+ damage. Flip 2 coins. This attack does 20 more damage for each heads.
Sylveon (TK6-1)	TK6	TK6S_015	Fairy	Stage 1 - Eevee	90	Metal x2	Darkness -20	1		[Y] Disarming Voice: 20 damage. Your opponent's Active Pokemon is now Confused. | [Y][C][C] Fairy Wind: 60 damage.
Furfrou (TK6-2)	TK6	TK6S_016	Colorless	Basic	90	Fighting x2		1		[C][C] Tight Jaw: 20 damage. Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | [C][C][C] Sharp Fang: 50 damage.
Fairy Energy (TK6-10)	TK6	TK6S_017		Energy					Energy	
Fairy Energy (TK6-11)	TK6	TK6S_018		Energy					Energy	
Fletchling (TK6-2)	TK6	TK6S_019	Colorless	Basic	50	Lightning x2	Fighting -20	1		[C] Razor Wind: 20 damage. Flip a coin. If tails, this attack does nothing.
Potion (TK6-3)	TK6	TK6S_020		Trainer - Item						Heal 30 damage from 1 of your Pokemon. | You may play as many Item cards as you like during your turn (before your attack).
Eevee (TK6-2)	TK6	TK6S_021	Colorless	Basic	60	Fighting x2		1		[C] Surprise Attack: 20 damage. Flip a coin. If tails, this attack does nothing.
Furfrou (TK6-3)	TK6	TK6S_022	Colorless	Basic	90	Fighting x2		1		[C][C] Tight Jaw: 20 damage. Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | [C][C][C] Sharp Fang: 50 damage.
Pokemon Catcher (TK6-2)	TK6	TK6S_023		Trainer - Item						Flip a coin. If heads, switch 1 of your opponent's Benched Pokemon with his or her Active Pokemon. | You may play as many Item cards as you like during your turn (before your attack).
Potion (TK6-4)	TK6	TK6S_024		Trainer - Item						Heal 30 damage from 1 of your Pokemon. | You may play as many Item cards as you like during your turn (before your attack).
Fairy Energy (TK6-12)	TK6	TK6S_025		Energy					Energy	
Poke Ball (TK6-2)	TK6	TK6S_026		Trainer - Item						Flip a coin. If heads, search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward. | You may play as many Item cards as you like during your turn (before your attack).
Snubbull (TK6-2)	TK6	TK6S_027	Fairy	Basic	70	Metal x2	Darkness -20	2		[Y][C] Headbutt: 20 damage.
Professor's Letter (TK6-2)	TK6	TK6S_028		Trainer - Item						Search your deck for up to 2 basic Energy cards, reveal them, and put them into your hand. Shuffle your deck afterward. | You may play as many Item cards as you like during your turn (before your attack).
Granbull (TK6-2)	TK6	TK6S_029	Fairy	Stage 1 - Snubbull	100	Metal x2	Darkness -20	3		[Y][C] Headbutt: 30 damage. | [Y][C][C] Double Stomp: 50+ damage. Flip 2 coins. This attack does 20 more damage for each heads.
Sylveon (TK6-2)	TK6	TK6S_030	Fairy	Stage 1 - Eevee	90	Metal x2	Darkness -20	1		[Y] Disarming Voice: 20 damage. Your opponent's Active Pokemon is now Confused. | [Y][C][C] Fairy Wind: 60 damage.
Weedle (M3)	M3	M3_001	Grass	Basic	40	Fire x2		1	Promo	[G] String Shot: 10 damage. Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.
Chespin (M3)	M3	M3_002	Grass	Basic	60	Fire x2		1	Promo	[G] Vine Whip: 10 damage. | [G][C] Seed Bomb: 20 damage.
Fennekin (M3)	M3	M3_003	Fire	Basic	60	Water x2		1	Promo	[R] Scratch: 10 damage. | [R][C] Live Coal: 20 damage.
Froakie (M3)	M3	M3_004	Water	Basic	60	Grass x2		1	Promo	[W] Pound: 10 damage. | [W][C] Water Drip: 20 damage.
Pikachu (M3)	M3	M3_005	Lightning	Basic	60	Fighting x2	Metal -20	1	Promo	[C] Nuzzle: Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | [C][C] Quick Attack: 20+ damage. Flip a coin. If heads, this attack does 10 more damage.
Inkay (M3)	M3	M3_006	Darkness	Basic	60	Fighting x2	Psychic -20	1	Promo	[D] Peck: 10 damage.
Honedge (M3)	M3	M3_007	Metal	Basic	60	Fire x2	Psychic -20	2	Promo	[M][C] Continuous Slash: 30x damage. Flip a coin until you get tails. This attack does 30 damage times the number of heads.
Snubbull (M3)	M3	M3_008	Fairy	Basic	70	Metal x2	Darkness -20	2	Promo	[Y][C] Headbutt: 20 damage.
Swirlix (M3)	M3	M3_009	Fairy	Basic	60	Metal x2	Darkness -20	1	Promo	[Y] Draining Kiss: 10 damage. Heal 10 damage from this Pokemon.
Bunnelby (M3)	M3	M3_010	Colorless	Basic	60	Fighting x2		1	Promo	[C][C] Tackle: 20 damage.
Fletchling (M3)	M3	M3_011	Colorless	Basic	50	Lightning x2	Fighting -20	1	Promo	[C] Razor Wind: 20 damage. Flip a coin. If tails, this attack does nothing.
Furfrou (M3)	M3	M3_012	Colorless	Basic	90	Fighting x2		1	Promo	[C][C] Tight Jaw: 20 damage. Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | [C][C][C] Sharp Fang: 50 damage.
Fletchling (TK7)	TK7	TK7B_001	Colorless	Basic	50	Lightning x2	Fighting -20	1		[C] Me First: Draw a card. | [C][C] Peck: 20 damage.
Metal Energy (TK7-1)	TK7	TK7B_002		Energy					Energy	
Metal Energy (TK7-2)	TK7	TK7B_003		Energy					Energy	
Vigoroth (TK7-1)	TK7	TK7B_004	Colorless	Stage 1 - Slakoth	90	Fighting x2		2		[C] Scratch: 20 damage. | [C][C][C] Reckless Charge: 70 damage. Flip a coin. If tails, this Pokemon does 20 damage to itself.
Metal Energy (TK7-3)	TK7	TK7B_005		Energy					Energy	
Metal Energy (TK7-4)	TK7	TK7B_006		Energy					Energy	
Metal Energy (TK7-5)	TK7	TK7B_007		Energy					Energy	
Metal Energy (TK7-6)	TK7	TK7B_008		Energy					Energy	
Metal Energy (TK7-7)	TK7	TK7B_009		Energy					Energy	
Metal Energy (TK7-8)	TK7	TK7B_010		Energy					Energy	
Honedge (TK7-1)	TK7	TK7B_011	Metal	Basic	60	Fire x2	Psychic -20	2		[M] Pierce: 10 damage.
Bidoof (TK7)	TK7	TK7B_012	Colorless	Basic	60	Fighting x2		3		[C][C] Hyper Fang: 40 damage. Flip a coin. If tails, this attack does nothing.
Pawniard (TK7-1)	TK7	TK7B_013	Metal	Basic	60	Fire x2	Psychic -20	1		[M] Pierce: 10 damage. | [C][C] Cut: 20 damage.
Doublade (TK7-1)	TK7	TK7B_014	Metal	Stage 1 - Honedge	80	Fire x2	Psychic -20	2		[M][C] Dual Blades: 30x damage. Flip 2 coins. This attack does 30 damage times the number of heads.
Slakoth (TK7-1)	TK7	TK7B_015	Colorless	Basic	60	Fighting x2		3		[C][C] Big Yawn: Both Active Pokemon are now Asleep.
Bisharp (TK7-1)	TK7	TK7B_016	Metal	Stage 1 - Pawniard	90	Fire x2	Psychic -20	1		[M] Wicked Jab: 20 damage. Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | [M][C][C] Metal Claw: 70 damage.
Patrat (TK7)	TK7	TK7B_017	Colorless	Basic	60	Fighting x2		1		[C] Safety Check: Look at 1 of your face-down Prize cards.
Metal Energy (TK7-9)	TK7	TK7B_018		Energy					Energy	
Tierno (TK7-1)	TK7	TK7B_019		Trainer - Supporter						Draw 3 cards. | You may play only 1 Supporter card during your turn (before your attack).
Trevor (TK7-1)	TK7	TK7B_020		Trainer - Supporter						Search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward. | You may play only 1 Supporter card during your turn (before your attack).
Pawniard (TK7-2)	TK7	TK7B_021	Metal	Basic	60	Fire x2	Psychic -20	1		[M] Pierce: 10 damage. | [C][C] Cut: 20 damage.
Metal Energy (TK7-10)	TK7	TK7B_022		Energy					Energy	
Doublade (TK7-2)	TK7	TK7B_023	Metal	Stage 1 - Honedge	80	Fire x2	Psychic -20	2		[M][C] Dual Blades: 30x damage. Flip 2 coins. This attack does 30 damage times the number of heads.
Metal Energy (TK7-11)	TK7	TK7B_024		Energy					Energy	
Potion (TK7-1)	TK7	TK7B_025		Trainer - Item						Heal 30 damage from 1 of your Pokemon. | You may play as many Item cards as you like during your turn (before your attack).
Slakoth (TK7-2)	TK7	TK7B_026	Colorless	Basic	60	Fighting x2		3		[C][C] Big Yawn: Both Active Pokemon are now Asleep.
Honedge (TK7-2)	TK7	TK7B_027	Metal	Basic	60	Fire x2	Psychic -20	2		[M] Pierce: 10 damage.
Vigoroth (TK7-2)	TK7	TK7B_028	Colorless	Stage 1 - Slakoth	90	Fighting x2		2		[C] Scratch: 20 damage. | [C][C][C] Reckless Charge: 70 damage. Flip a coin. If tails, this Pokemon does 20 damage to itself.
Potion (TK7-2)	TK7	TK7B_029		Trainer - Item						Heal 30 damage from 1 of your Pokemon. | You may play as many Item cards as you like during your turn (before your attack).
Bisharp (TK7-2)	TK7	TK7B_030	Metal	Stage 1 - Pawniard	90	Fire x2	Psychic -20	1		[M] Wicked Jab: 20 damage. Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | [M][C][C] Metal Claw: 70 damage.
Swirlix (TK7-1)	TK7	TK7W_001	Fairy	Basic	60	Metal x2	Darkness -20	1		[Y] Draining Kiss: 10 damage. Heal 10 damage from this Pokemon.
Pidgeotto (TK7-1)	TK7	TK7W_002	Colorless	Stage 1 - Pidgey	80	Lightning x2	Fighting -20	1		[C] Sand-Attack: If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing. | [C][C] Ambush: 20+ damage. Flip a coin. If heads, this attack does 20 more damage.
Fairy Energy (TK7-1)	TK7	TK7W_003		Energy					Energy	
Sentret (TK7)	TK7	TK7W_004	Colorless	Basic	50	Fighting x2		1		[C] Scratch: 10 damage. | [C][C] Tail Smack: 20 damage.
Fairy Energy (TK7-2)	TK7	TK7W_005		Energy					Energy	
Fairy Energy (TK7-3)	TK7	TK7W_006		Energy					Energy	
Fairy Energy (TK7-4)	TK7	TK7W_007		Energy					Energy	
Fairy Energy (TK7-5)	TK7	TK7W_008		Energy					Energy	
Fairy Energy (TK7-6)	TK7	TK7W_009		Energy					Energy	
Fairy Energy (TK7-7)	TK7	TK7W_010		Energy					Energy	
Pidgey (TK7-1)	TK7	TK7W_011	Colorless	Basic	60	Lightning x2	Fighting -20	1		[C] Peck Off: 10 damage. Before doing damage, discard all Pokemon Tool cards attached to your opponent's Active Pokemon.
Jigglypuff (TK7-1)	TK7	TK7W_012	Fairy	Basic	60	Metal x2	Darkness -20	1		[C] Rollout: 10 damage. | [Y] Heartfelt Song: Discard a [D] Energy attached to your opponent's Active Pokemon.
Clefairy (TK7-1)	TK7	TK7W_013	Fairy	Basic	60	Metal x2	Darkness -20	1		[C] Moonlight: Heal 30 damage from this Pokemon. | [Y][C] Pound: 20 damage.
